Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 8,Area Sample 8,#Peptides,#Unique,#Spec Sample 8,PTM,Avg. Mass,Description
466,1957,A0A7E5WY30,131.64,17,17,2.6499E6,7,7,7,,65123,Phenylalanyl-tRNA synthetase beta subunit OS=Trichoplusia ni OX=7111 GN=LOC113507104 PE=3 SV=1
533,1098,A0A7E5VV98,131.63,28,28,1.4429E7,6,6,6,,25163,60S ribosomal protein L13 OS=Trichoplusia ni OX=7111 GN=LOC113497028 PE=3 SV=1
556,7346,A0A7E5WEJ6,131.62,14,14,1.9986E6,6,6,6,,55128,Protein disulfide-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113501793 PE=3 SV=1
680,1927,A0A7E5VYY2,131.41,30,30,1.5108E6,4,3,4,,30219,Carbonyl reductase (NADPH) OS=Trichoplusia ni OX=7111 GN=LOC113497936 PE=3 SV=1
677,1212,A0A7E5WTK7,130.92,12,12,1.8692E6,4,4,4,,49643,vacuolar protein sorting-associated protein 26B-like OS=Trichoplusia ni OX=7111 GN=LOC113505141 PE=3 SV=1
548,1208,A0A7E5VKL9,130.92,19,19,1.2491E7,6,6,6,,30334,60S ribosomal protein L7a OS=Trichoplusia ni OX=7111 GN=LOC113494564 PE=3 SV=1
897,1462,A0A7E5VPV4,130.72,37,37,3.7022E6,2,2,3,Carbamidomethylation,10358,Dynein light chain OS=Trichoplusia ni OX=7111 GN=LOC113495657 PE=3 SV=1
897,1463,A0A7E5VPP9,130.72,28,28,3.7022E6,2,2,3,Carbamidomethylation,13639,Dynein light chain OS=Trichoplusia ni OX=7111 GN=LOC113495657 PE=3 SV=1
507,844,A0A2H4WW82,130.48,38,38,1.313E7,7,7,7,Carbamidomethylation,17755,40S ribosomal protein S18 OS=Trichoplusia ni OX=7111 GN=LOC113493481 PE=2 SV=1
835,1343,A0A7E5WTU7,130.33,18,18,2.1095E6,3,3,3,,25708,proteasome subunit beta type-1 OS=Trichoplusia ni OX=7111 GN=LOC113505281 PE=4 SV=1
460,444,A0A7E5WLM6,130.17,27,27,,7,0,7,,29365,tropomyosin-1  isoforms 9A/A/B isoform X22 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
684,781,A0A7E5VQT9,130.17,6,6,2.6583E6,4,4,4,,94825,ataxin-2-like protein OS=Trichoplusia ni OX=7111 GN=LOC113495904 PE=3 SV=1
842,1162,A0A7E5X058,130.14,22,22,1.5054E6,3,3,3,Carbamidomethylation,21488,uncharacterized protein CG1161-like OS=Trichoplusia ni OX=7111 GN=LOC113507411 PE=3 SV=1
842,1163,A0A7E5WYX4,130.14,22,22,1.5054E6,3,3,3,Carbamidomethylation,21439,uncharacterized protein CG1161-like OS=Trichoplusia ni OX=7111 GN=LOC113507413 PE=3 SV=1
669,766,A0A7E5VCH9,129.26,9,9,2.7166E6,4,4,4,,69387,Malic enzyme OS=Trichoplusia ni OX=7111 GN=LOC113492630 PE=3 SV=1
727,1011,A0A7E5WNQ1,129.11,29,29,8.1307E6,4,4,4,Carbamidomethylation,14835,60S ribosomal protein L23 OS=Trichoplusia ni OX=7111 GN=LOC113504069 PE=3 SV=1
568,1199,A0A7E5WPS5,129.06,30,30,4.2208E6,6,6,6,Carbamidomethylation,29125,Proteasome subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113504182 PE=3 SV=1
653,639,A0A7E5VLS8,128.95,23,23,7.5693E6,5,5,5,Carbamidomethylation,31771,pleckstrin homology domain-containing family F member 2 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
653,640,A0A7E5VLP9,128.95,23,23,7.5693E6,5,5,5,Carbamidomethylation,32050,pleckstrin homology domain-containing family F member 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
653,641,A0A7E5VLN8,128.95,23,23,7.5693E6,5,5,5,Carbamidomethylation,32351,pleckstrin homology domain-containing family F member 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
599,2528,A0A7E5VDU8,128.41,9,9,1.4201E5,4,1,5,Carbamidomethylation,35850,Peptidyl-prolyl cis-trans isomerase E OS=Trichoplusia ni OX=7111 GN=LOC113492916 PE=3 SV=1
599,2529,A0A7E5VDX0,128.41,8,8,1.4201E5,4,1,5,Carbamidomethylation,36451,Peptidyl-prolyl cis-trans isomerase E OS=Trichoplusia ni OX=7111 GN=LOC113492916 PE=3 SV=1
665,40,A0A7E5X3R8,127.54,3,3,1.6087E6,4,4,4,,198697,laminin subunit beta-1 OS=Trichoplusia ni OX=7111 GN=LOC113508286 PE=4 SV=1
619,963,A0A7E5V9S2,127.37,10,10,1.4804E6,5,4,5,Carbamidomethylation,51505,26S proteasome non-ATPase regulatory subunit 12 OS=Trichoplusia ni OX=7111 GN=LOC113491986 PE=3 SV=1
587,936,A0A7E5VJ08,127.15,15,15,3.3483E6,5,5,6,,37005,Eukaryotic translation initiation factor 2 subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113494236 PE=3 SV=1
638,830,A0A7E5WTG1,127.09,25,25,1.9894E6,5,5,5,,27691,Eukaryotic translation initiation factor 3 subunit J OS=Trichoplusia ni OX=7111 GN=LOC113505388 PE=3 SV=1
602,1157,A0A7E5WV61,126.68,28,28,1.4029E6,5,5,5,Carbamidomethylation,26002,ubiquitin domain-containing protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113505794 PE=4 SV=1
806,9059,A0A7E5W890,126.57,12,12,2.2933E6,3,3,3,,41321,lysosomal aspartic protease OS=Trichoplusia ni OX=7111 GN=LOC113500335 PE=3 SV=1
841,1566,A0A7E5WIQ7,126.56,38,38,8.8274E5,3,2,3,Carbamidomethylation,16563,serine/threonine-protein phosphatase alpha-1 isoform-like OS=Trichoplusia ni OX=7111 GN=LOC113502997 PE=4 SV=1
545,1108,A0A7E5VXW0,126.46,8,8,1.949E6,6,6,6,,96487,Alpha-1 4 glucan phosphorylase OS=Trichoplusia ni OX=7111 GN=LOC113497652 PE=3 SV=1
718,13252,A0A7E5X4V3,125.84,26,26,1.908E6,4,4,4,,20893,programmed cell death protein 6 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508585 PE=4 SV=1
718,13253,A0A7E5X2S2,125.84,26,26,1.908E6,4,4,4,,20920,programmed cell death protein 6 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508585 PE=4 SV=1
648,1899,A0A7E5WI46,125.74,9,9,1.2843E6,5,5,5,Carbamidomethylation,78164,Exocyst complex component 8 OS=Trichoplusia ni OX=7111 GN=LOC113502834 PE=3 SV=1
705,763,A0A7E5WUW8,125.59,21,21,7.099E6,4,4,4,Carbamidomethylation,21864,ras-related C3 botulinum toxin substrate 1 OS=Trichoplusia ni OX=7111 GN=LOC113505956 PE=4 SV=1
562,1281,A0A7E5WPC0,125.15,17,17,2.1895E6,6,6,6,,46363,Isocitrate dehydrogenase [NADP] OS=Trichoplusia ni OX=7111 GN=LOC113504438 PE=3 SV=1
562,1282,A0A7E5WQ99,125.15,15,15,2.1895E6,6,6,6,,50431,Isocitrate dehydrogenase [NADP] OS=Trichoplusia ni OX=7111 GN=LOC113504438 PE=3 SV=1
497,1451,A0A7E5WQY7,125.13,10,10,2.2374E6,7,7,7,,74128,leukotriene A-4 hydrolase isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113504874 PE=3 SV=1
497,1452,A0A7E5WQX7,125.13,10,10,2.2374E6,7,7,7,,74259,leukotriene A-4 hydrolase isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113504874 PE=3 SV=1
742,1164,A0A7E5VJU8,124.58,34,34,5.9811E6,4,4,4,,13003,macrophage migration inhibitory factor-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494362 PE=3 SV=1
887,1142,A0A7E5WIL3,124.52,14,14,2.963E6,3,3,3,,36079,cell cycle control protein 50A-like OS=Trichoplusia ni OX=7111 GN=LOC113502969 PE=3 SV=1
799,965,A0A7E5VS50,124.41,11,11,9.3351E5,3,3,3,Carbamidomethylation,64253,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113496209 PE=4 SV=1
561,768,A0A7E5WMB2,124.27,13,13,5.3019E6,6,6,6,Carbamidomethylation,60044,plexin domain-containing protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113503654 PE=3 SV=1
879,26847,A0A7E5WT75,124.15,30,30,1.0293E6,3,3,3,,22646,uncharacterized protein LOC113505476 OS=Trichoplusia ni OX=7111 GN=LOC113505476 PE=4 SV=1
795,33309,A0A7E5WUR5,124.15,7,7,5.301E5,3,3,3,,74531,exocyst complex component 1 OS=Trichoplusia ni OX=7111 GN=LOC113505914 PE=3 SV=1
621,1231,A0A7E5VQ68,124.00,24,24,5.6912E6,4,4,5,,29230,Y-box factor homolog isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113495753 PE=4 SV=1
621,1232,A0A7E5VQ94,124.00,24,24,5.6912E6,4,4,5,,29941,Y-box factor homolog isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113495753 PE=4 SV=1
721,698,A0A7E5VMD4,123.84,25,25,5.2004E6,4,4,4,,30917,Microtubule-associated protein RP/EB family member 1 OS=Trichoplusia ni OX=7111 GN=LOC113495065 PE=3 SV=1
804,1360,A0A7E5WXH4,123.83,7,7,1.2839E6,3,3,3,,59473,protein cueball-like OS=Trichoplusia ni OX=7111 GN=LOC113506901 PE=4 SV=1
804,1170,A0A7E5X035,123.83,6,6,1.2839E6,3,3,3,,65912,protein cueball-like OS=Trichoplusia ni OX=7111 GN=LOC113507793 PE=4 SV=1
521,1418,A0A7E5X3N7,123.66,22,22,2.2323E6,6,6,6,Carbamidomethylation,39032,uncharacterized protein LOC113508294 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508294 PE=4 SV=1
784,1308,A0A7E5WQR3,123.62,5,5,2.7964E6,3,3,3,,86051,Protein transport protein SEC23 OS=Trichoplusia ni OX=7111 GN=LOC113504818 PE=3 SV=1
784,1309,A0A7E5WS01,123.62,5,5,2.7964E6,3,3,3,,86718,Protein transport protein SEC23 OS=Trichoplusia ni OX=7111 GN=LOC113504818 PE=3 SV=1
741,1068,A0A7E5VU14,123.61,11,11,1.1321E6,4,4,4,,47961,uncharacterized protein LOC113496571 OS=Trichoplusia ni OX=7111 GN=LOC113496571 PE=4 SV=1
654,752,A0A7E5W4N4,123.55,26,26,7.4841E6,5,5,5,,26226,protein dj-1beta-like OS=Trichoplusia ni OX=7111 GN=LOC113499066 PE=4 SV=1
735,797,A0A7E5VA16,123.52,12,12,1.5711E6,4,4,4,,62964,Eukaryotic translation initiation factor 3 subunit D OS=Trichoplusia ni OX=7111 GN=LOC113492047 PE=3 SV=1
733,1393,A0A7E5WJV7,123.44,22,22,9.4213E6,4,4,4,Carbamidomethylation,21518,60S ribosomal protein L17 OS=Trichoplusia ni OX=7111 GN=LOC113503318 PE=3 SV=1
588,6279,A0A7E5X385,123.41,27,27,3.653E6,5,5,6,Carbamidomethylation,28725,Ribose-5-phosphate isomerase OS=Trichoplusia ni OX=7111 GN=LOC113508342 PE=3 SV=1
564,849,A0A7E5WVT9,123.25,49,49,3.5537E6,6,5,6,,14247,probable prefoldin subunit 6 OS=Trichoplusia ni OX=7111 GN=LOC113505957 PE=3 SV=1
694,1652,A0A7E5WG34,123.06,12,12,2.0955E6,4,4,4,,42941,Gamma-cystathionase OS=Trichoplusia ni OX=7111 GN=LOC113502164 PE=3 SV=1
775,1355,A0A7E5WGP6,122.99,17,17,2.8576E5,3,1,4,,24732,Ras-related protein Rab-3 OS=Trichoplusia ni OX=7111 GN=LOC113502481 PE=3 SV=1
775,1356,A0A7E5WHM6,122.99,15,15,2.8576E5,3,1,4,,26740,Ras-related protein Rab-3 OS=Trichoplusia ni OX=7111 GN=LOC113502481 PE=3 SV=1
899,1926,A0A7E5WP87,122.89,8,8,1.7251E6,3,3,3,,32327,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113504478 PE=3 SV=1
505,1312,A0A7E5X3F6,122.70,13,13,2.8643E6,7,7,7,,79877,Bestrophin homolog OS=Trichoplusia ni OX=7111 GN=LOC113508386 PE=3 SV=1
505,1313,A0A7E5X1W5,122.70,13,13,2.8643E6,7,7,7,,80631,Bestrophin homolog OS=Trichoplusia ni OX=7111 GN=LOC113508386 PE=3 SV=1
819,824,A0A7E5W9H0,122.38,9,9,2.2636E5,3,3,3,,56184,protein kinase C and casein kinase substrate in neurons protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500306 PE=4 SV=1
734,1046,A0A7E5W4H2,122.05,20,20,1.162E6,4,4,4,Carbamidomethylation,31331,small glutamine-rich tetratricopeptide repeat-containing protein alpha-like OS=Trichoplusia ni OX=7111 GN=LOC113499301 PE=3 SV=1
651,3361,A0A7E5VJN5,121.81,11,11,2.5622E6,5,5,5,,45549,XK-related protein OS=Trichoplusia ni OX=7111 GN=LOC113494419 PE=3 SV=1
752,26826,A0A7E5WL71,121.65,13,13,1.1354E6,4,4,4,,60490,Phosphoglucomutase (alpha-D-glucose-1 6-bisphosphate-dependent) OS=Trichoplusia ni OX=7111 GN=LOC113503659 PE=3 SV=1
445,1225,A0A7E5X5W2,120.96,20,20,8.999E5,8,7,8,Carbamidomethylation,51273,RuvB-like helicase OS=Trichoplusia ni OX=7111 GN=LOC113508933 PE=3 SV=1
803,26991,A0A7E5VRV6,120.92,28,28,1.5412E6,3,3,3,Carbamidomethylation,14884,programmed cell death protein 5 OS=Trichoplusia ni OX=7111 GN=LOC113496100 PE=3 SV=1
732,1043,A0A7E5VZ63,120.09,32,32,1.6238E6,4,4,4,Carbamidomethylation,21135,Prefoldin subunit 3 OS=Trichoplusia ni OX=7111 GN=LOC113497980 PE=3 SV=1
696,1069,A0A7E5WVI9,119.65,33,33,5.1502E6,4,4,4,Carbamidomethylation,16101,60S ribosomal protein L32 OS=Trichoplusia ni OX=7111 GN=LOC113505587 PE=3 SV=1
825,1450,A0A7E5WSQ6,119.29,10,10,1.1074E6,3,3,3,,55719,Beta-thionase OS=Trichoplusia ni OX=7111 GN=LOC113504890 PE=4 SV=1
787,1413,A0A7E5VA25,118.96,7,7,7.3327E6,2,2,3,,54232,facilitated trehalose transporter Tret1-like OS=Trichoplusia ni OX=7111 GN=LOC113492049 PE=4 SV=1
570,1303,A0A7E5X5B1,118.90,46,46,2.0401E6,6,6,6,Carbamidomethylation,14407,Thioredoxin domain-containing protein 17 OS=Trichoplusia ni OX=7111 GN=LOC113508756 PE=4 SV=1
959,857,A0A7E5WKQ2,118.84,13,13,1.9822E6,2,2,2,,38244,Secretory carrier-associated membrane protein OS=Trichoplusia ni OX=7111 GN=LOC113503529 PE=3 SV=1
959,858,A0A7E5WKZ6,118.84,13,13,1.9822E6,2,2,2,,38352,Secretory carrier-associated membrane protein OS=Trichoplusia ni OX=7111 GN=LOC113503529 PE=3 SV=1
829,1361,A0A7E5W5G5,118.53,17,17,6.8246E6,3,3,3,Carbamidomethylation,34397,uncharacterized protein LOC113499558 OS=Trichoplusia ni OX=7111 GN=LOC113499558 PE=4 SV=1
714,1406,A0A7E5WQR2,118.38,29,29,6.7977E6,4,4,5,,13449,40S ribosomal protein S25 OS=Trichoplusia ni OX=7111 GN=LOC113504753 PE=3 SV=1
746,1289,A0A7E5VYQ2,118.32,8,8,4.5849E6,4,4,4,,50805,sialin OS=Trichoplusia ni OX=7111 GN=LOC113497885 PE=4 SV=1
862,1499,A0A7E5VZE2,118.23,14,14,1.1262E6,3,3,3,Carbamidomethylation,44802,acetyl-CoA acetyltransferase  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113498020 PE=3 SV=1
643,561,A0A7E5VRQ4,117.87,17,17,1.1316E6,5,5,5,Carbamidomethylation,35309,uncharacterized protein LOC113496072 OS=Trichoplusia ni OX=7111 GN=LOC113496072 PE=4 SV=1
597,1446,A0A7E5VUK0,117.52,7,7,1.9461E6,5,5,5,Carbamidomethylation,93092,uncharacterized protein LOC113496851 OS=Trichoplusia ni OX=7111 GN=LOC113496851 PE=4 SV=1
728,1140,A0A7E5W059,117.38,23,23,1.9007E6,4,4,4,Carbamidomethylation,34394,nucleolar and coiled-body phosphoprotein 1 OS=Trichoplusia ni OX=7111 GN=LOC113498093 PE=4 SV=1
472,1437,A0A7E5WYH8,117.32,10,10,3.3771E6,7,7,7,Oxidation (M),75478,Exocyst complex component 7 OS=Trichoplusia ni OX=7111 GN=LOC113506677 PE=3 SV=1
824,1765,A0A7E5VV92,117.17,15,15,1.5297E6,3,3,3,Carbamidomethylation,31145,glutathione S-transferase 1-1-like OS=Trichoplusia ni OX=7111 GN=LOC113497008 PE=4 SV=1
690,1229,A0A7E5VGH0,117.14,11,11,9.1851E5,4,4,4,,43520,26S proteasome non-ATPase regulatory subunit 6 OS=Trichoplusia ni OX=7111 GN=LOC113493521 PE=3 SV=1
675,1105,A0A7E5WJ27,116.53,14,14,7.9669E6,4,4,4,,30410,60S ribosomal protein L6 OS=Trichoplusia ni OX=7111 GN=LOC113503104 PE=3 SV=1
845,1190,A0A7E5WCN4,115.91,48,48,6.6998E6,3,3,3,,10194,barrier-to-autointegration factor OS=Trichoplusia ni OX=7111 GN=LOC113501506 PE=4 SV=1
948,2737,A0A7E5VBQ4,115.84,15,15,6.4808E5,2,2,2,Carbamidomethylation,29747,uridine diphosphate glucose pyrophosphatase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492468 PE=4 SV=1
948,2736,A0A7E5VBQ9,115.84,18,18,6.4808E5,2,2,2,Carbamidomethylation,24159,uridine diphosphate glucose pyrophosphatase-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492468 PE=4 SV=1
650,893,A0A7E5WSJ8,115.69,7,7,3.2835E6,5,5,5,,91892,post-GPI attachment to proteins factor 6-like OS=Trichoplusia ni OX=7111 GN=LOC113504855 PE=3 SV=1
560,991,A0A7E5WL55,115.61,12,12,2.3636E6,6,6,6,,57963,Alkaline phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113503650 PE=3 SV=1
662,1093,A0A7E5VZ69,115.17,18,18,3.2569E5,4,2,5,,23568,Small monomeric GTPase OS=Trichoplusia ni OX=7111 GN=LOC113497950 PE=3 SV=1
668,26912,A0A7E5VAX0,115.13,6,6,1.4134E6,4,4,4,Carbamidomethylation,102934,LOW QUALITY PROTEIN: uncharacterized protein LOC113492244 OS=Trichoplusia ni OX=7111 GN=LOC113492244 PE=3 SV=1
534,577,A0A7E5WFP5,114.56,19,19,3.9287E6,6,6,6,,41284,3-ketoacyl-CoA thiolase  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113502224 PE=3 SV=1
878,13249,A0A7E5VLY5,114.40,20,20,1.2514E6,3,3,3,,30858,Eukaryotic translation initiation factor 3 subunit G OS=Trichoplusia ni OX=7111 GN=LOC113494963 PE=3 SV=1
837,883,A0A7E5WJ58,114.18,3,3,8.0855E5,3,3,3,,115902,serine/threonine-protein kinase Tao isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
837,884,A0A7E5WJQ0,114.18,3,3,8.0855E5,3,3,3,,116030,serine/threonine-protein kinase Tao isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
837,885,A0A7E5WHW5,114.18,3,3,8.0855E5,3,3,3,,117498,serine/threonine-protein kinase Tao isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
837,886,A0A7E5WI34,114.18,3,3,8.0855E5,3,3,3,,117872,serine/threonine-protein kinase Tao isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
837,887,A0A7E5WI35,114.18,3,3,8.0855E5,3,3,3,,117873,serine/threonine-protein kinase Tao isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
837,888,A0A7E5WJP5,114.18,3,3,8.0855E5,3,3,3,,118002,serine/threonine-protein kinase Tao isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
781,1464,A0A7E5VCP5,114.08,38,38,3.947E6,4,4,4,Carbamidomethylation,12388,60S ribosomal protein L30 OS=Trichoplusia ni OX=7111 GN=LOC113492671 PE=3 SV=1
736,13280,A0A7E5VSM9,113.95,8,8,1.5304E6,4,4,4,,58677,sequestosome-1-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496361 PE=4 SV=1
736,13269,A0A7E5VSV1,113.95,8,8,1.5304E6,4,4,4,,60084,sequestosome-1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496361 PE=4 SV=1
736,13270,A0A7E5VT66,113.95,8,8,1.5304E6,4,4,4,,60654,sequestosome-1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496361 PE=4 SV=1
989,926,A0A7E5VBJ5,113.68,32,32,3.3374E6,2,2,2,Carbamidomethylation,12446,eukaryotic translation initiation factor eIF1 OS=Trichoplusia ni OX=7111 GN=LOC113492376 PE=3 SV=1
689,1945,A0A7E5WDP5,113.59,6,6,2.1527E6,4,4,4,,86975,atlastin-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501762 PE=3 SV=1
656,1535,A0A7E5WBP1,113.49,7,7,1.4116E6,5,5,5,,78442,long-chain fatty acid transport protein 4-like OS=Trichoplusia ni OX=7111 GN=LOC113501233 PE=3 SV=1
777,26974,A0A7E5W104,113.42,35,35,5.8259E6,3,3,4,Carbamidomethylation,10473,uncharacterized protein LOC113498246 OS=Trichoplusia ni OX=7111 GN=LOC113498246 PE=4 SV=1
661,33226,A0A7E5WDE6,113.36,14,14,1.2035E7,4,4,5,Carbamidomethylation,36684,lysosome-associated membrane glycoprotein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501292 PE=3 SV=1
910,3415,A0A7E5W8F5,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,225066,uncharacterized protein LOC113500038 isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
910,3416,A0A7E5W765,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,227331,uncharacterized protein LOC113500038 isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
910,3418,A0A7E5W7A2,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,227621,uncharacterized protein LOC113500038 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
910,3419,A0A7E5W754,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,228111,uncharacterized protein LOC113500038 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
910,3420,A0A7E5W7K9,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,229471,uncharacterized protein LOC113500038 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
910,3422,A0A7E5W797,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,229961,uncharacterized protein LOC113500038 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
910,3421,A0A7E5W760,113.31,3,3,5.8228E5,2,2,2,Carbamidomethylation,229833,uncharacterized protein LOC113500038 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500038 PE=4 SV=1
666,1079,A0A7E5VZ57,113.22,3,3,1.0429E6,4,4,4,,204245,disks large homolog 5 OS=Trichoplusia ni OX=7111 GN=LOC113497825 PE=4 SV=1
846,1135,A0A7E5VBT8,113.18,18,18,3.6514E6,3,3,3,,23770,transmembrane emp24 domain-containing protein bai isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113492483 PE=3 SV=1
846,1136,A0A7E5VBZ2,113.18,17,17,3.6514E6,3,3,3,,24157,transmembrane emp24 domain-containing protein bai isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492483 PE=3 SV=1
846,1137,A0A7E5VBS7,113.18,17,17,3.6514E6,3,3,3,,24654,transmembrane emp24 domain-containing protein bai isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492483 PE=3 SV=1
846,1138,A0A7E5VBT6,113.18,16,16,3.6514E6,3,3,3,,25041,transmembrane emp24 domain-containing protein bai isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492483 PE=3 SV=1
762,13328,A0A7E5VCZ2,113.05,7,7,1.3864E6,4,4,4,,76058,Glutamate--cysteine ligase OS=Trichoplusia ni OX=7111 GN=LOC113492726 PE=3 SV=1
726,1412,A0A7E5V924,113.03,10,10,7.8538E5,4,4,4,,48574,AP-1 complex subunit mu-1 OS=Trichoplusia ni OX=7111 GN=LOC113491799 PE=3 SV=1
542,680,A0A7E5WVK8,112.93,4,4,5.4314E5,6,6,6,,152125,serine/threonine-protein kinase 10-like OS=Trichoplusia ni OX=7111 GN=LOC113505713 PE=4 SV=1
737,1223,A0A7E5WFV1,112.47,19,19,8.1893E5,4,4,4,Carbamidomethylation,40776,dynactin subunit 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502115 PE=3 SV=1
737,1224,A0A7E5WGN2,112.47,19,19,8.1893E5,4,4,4,Carbamidomethylation,41095,dynactin subunit 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502115 PE=3 SV=1
620,1483,A0A7E5VR08,112.24,2,2,6.5725E6,5,5,5,,264988,Low-density lipoprotein receptor relative with 11 ligand-binding repeats OS=Trichoplusia ni OX=7111 GN=LOC113495973 PE=3 SV=1
620,1476,A0A7E5VR91,112.24,27,27,6.5725E6,5,5,5,,17088,40S ribosomal protein S19a isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113495973 PE=3 SV=1
898,1486,A0A7E5W4Q2,112.14,33,33,1.5032E7,3,3,3,,9405,40S ribosomal protein S27 OS=Trichoplusia ni OX=7111 GN=LOC113499356 PE=3 SV=1
801,13439,A0A7E5VIP0,112.12,39,39,5.6258E5,3,3,3,Carbamidomethylation,11652,Peptidylprolyl isomerase OS=Trichoplusia ni OX=7111 GN=LOC113494163 PE=4 SV=1
637,711,A0A7E5VZ77,111.94,21,21,2.3985E6,5,5,5,,32437,aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113497977 PE=4 SV=1
571,1129,A0A7E5VB51,111.93,21,21,2.3967E6,6,6,6,Carbamidomethylation,32540,tetratricopeptide repeat protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113492272 PE=4 SV=1
571,1130,A0A7E5VAX7,111.93,21,21,2.3967E6,6,6,6,Carbamidomethylation,32539,tetratricopeptide repeat protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113492250 PE=4 SV=1
671,1213,A0A7E5W823,111.83,23,23,2.2252E6,4,4,4,Carbamidomethylation,22086,thymosin beta isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113500262 PE=3 SV=1
691,26874,A0A7E5W1V2,111.56,13,13,2.0776E6,4,4,4,,46083,Tryptophanyl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113498613 PE=3 SV=1
917,13294,A0A7E5VTX2,111.32,14,14,4.1766E6,2,2,2,,23581,Ribosomal protein L19 OS=Trichoplusia ni OX=7111 GN=LOC113496638 PE=3 SV=1
573,2558,A0A7E5VC04,111.27,8,8,1.7546E6,6,6,6,Carbamidomethylation,102814,ATP-binding cassette sub-family F member 1 OS=Trichoplusia ni OX=7111 GN=LOC113492531 PE=4 SV=1
664,675,A0A7E5W3K2,110.98,9,9,1.6595E6,4,4,4,Carbamidomethylation,45344,Phosphoribosylamine--glycine ligase OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
