Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 2,Area Sample 2,#Peptides,#Unique,#Spec Sample 2,PTM,Avg. Mass,Description
883,26952,A0A7E5VEL7,125.72,36,36,2.2587E6,3,3,3,,10244,Mitochondrial import inner membrane translocase subunit OS=Trichoplusia ni OX=7111 GN=LOC113493127 PE=3 SV=1
664,1652,A0A7E5WG34,125.66,15,15,3.3566E6,5,5,5,,42941,Gamma-cystathionase OS=Trichoplusia ni OX=7111 GN=LOC113502164 PE=3 SV=1
594,159506,P41679.1,125.36,15,15,5.9898E6,4,4,6,Carbamidomethylation,28530,RecName: Full=Protein AC124
802,21917,A0A7E5WZZ0,125.11,6,6,9.7326E5,4,4,4,Carbamidomethylation,73692,uncharacterized protein LOC113507720 OS=Trichoplusia ni OX=7111 GN=LOC113507720 PE=4 SV=1
402,878,A0A7E5VSE5,125.08,16,16,1.4761E6,9,9,9,Carbamidomethylation,85724,ATP-dependent 6-phosphofructokinase OS=Trichoplusia ni OX=7111 GN=LOC113496310 PE=3 SV=1
402,868,A0A7E5VSY2,125.08,16,16,1.4761E6,9,9,9,Carbamidomethylation,85763,ATP-dependent 6-phosphofructokinase OS=Trichoplusia ni OX=7111 GN=LOC113496310 PE=3 SV=1
944,1245,A0A7E5VH41,125.00,30,30,2.6006E6,3,3,3,,13729,V-type proton ATPase subunit G OS=Trichoplusia ni OX=7111 GN=LOC113493730 PE=3 SV=1
723,667,A0A7E5WR82,124.94,11,11,1.121E6,4,4,4,,67849,GTP-binding protein 1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113504522 PE=4 SV=1
723,587,A0A7E5WPH0,124.94,11,11,1.121E6,4,4,4,,67977,GTP-binding protein 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113504522 PE=4 SV=1
457,26830,A0A7E5WP71,124.71,34,34,1.0448E6,8,8,8,,54308,Pre-mRNA-processing factor 19 OS=Trichoplusia ni OX=7111 GN=LOC113504409 PE=3 SV=1
461,165970,Q06687.1,124.64,26,26,1.6998E6,8,8,8,Carbamidomethylation,44364,RecName: Full=Very late expression factor 1
644,577,A0A7E5WFP5,124.63,16,16,8.5991E5,5,5,5,,41284,3-ketoacyl-CoA thiolase  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113502224 PE=3 SV=1
381,446,A0A7E5WL08,124.43,28,28,,8,0,9,,32483,tropomyosin-2 isoform X18 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
653,26886,A0A7E5WMP0,124.16,30,30,2.6139E6,5,5,5,,23200,protein CDV3 homolog OS=Trichoplusia ni OX=7111 GN=LOC113504094 PE=3 SV=1
733,26920,A0A7E5WJU5,124.13,13,13,1.6106E6,4,4,4,,58104,Glucosylceramidase OS=Trichoplusia ni OX=7111 GN=LOC113503017 PE=3 SV=1
480,1080,A0A7E5WDK6,124.06,17,17,1.4835E6,7,7,7,Carbamidomethylation,55374,6-phosphofructo-2-kinase/fructose-2  6-bisphosphatase isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113501737 PE=3 SV=1
480,1081,A0A7E5WDJ9,124.06,16,16,1.4835E6,7,7,7,Carbamidomethylation,58075,6-phosphofructo-2-kinase/fructose-2  6-bisphosphatase isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501737 PE=3 SV=1
480,1082,A0A7E5WDF3,124.06,15,15,1.4835E6,7,7,7,Carbamidomethylation,59034,6-phosphofructo-2-kinase/fructose-2  6-bisphosphatase isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501737 PE=3 SV=1
807,1123,A0A7E5VKI7,123.85,34,34,9.4859E6,4,4,4,Carbamidomethylation,16023,40S ribosomal protein S23 OS=Trichoplusia ni OX=7111 GN=LOC113494599 PE=3 SV=1
513,159532,Q06691.2,123.58,36,36,2.8299E7,5,5,7,Carbamidomethylation; Oxidation (M),19810,RecName: Full=Telokin-like protein 20
528,7651,A0A7E5W0X5,123.25,6,6,1.1187E6,7,7,7,Carbamidomethylation,176631,uncharacterized protein LOC113498223 OS=Trichoplusia ni OX=7111 GN=LOC113498223 PE=3 SV=1
467,383,A0A7E5W0H0,123.04,29,29,1.3433E6,6,4,8,,23140,ras-related protein Rab-10 OS=Trichoplusia ni OX=7111 GN=LOC113498318 PE=4 SV=1
439,26828,A0A7E5WAK2,122.79,16,16,7.845E5,8,8,8,,67560,very long-chain specific acyl-CoA dehydrogenase  mitochondrial isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500974 PE=3 SV=1
439,26829,A0A7E5WBC8,122.79,16,16,7.845E5,8,8,8,,68058,very long-chain specific acyl-CoA dehydrogenase  mitochondrial isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500974 PE=3 SV=1
567,26858,A0A7E5VVG9,122.78,17,17,7.8757E5,6,6,6,,51188,COP9 signalosome complex subunit 2 OS=Trichoplusia ni OX=7111 GN=LOC113497040 PE=3 SV=1
694,1303,A0A7E5X5B1,122.72,44,44,2.4468E6,5,5,5,,14407,Thioredoxin domain-containing protein 17 OS=Trichoplusia ni OX=7111 GN=LOC113508756 PE=4 SV=1
724,919,A0A7E5WXJ8,122.67,26,26,1.2898E7,4,4,4,Carbamidomethylation,17848,ubiquitin-40S ribosomal protein S27a OS=Trichoplusia ni OX=7111 GN=LOC113506374 PE=3 SV=1
724,920,A0A7E5W8H3,122.67,26,26,1.2898E7,4,4,4,Carbamidomethylation,17896,LOW QUALITY PROTEIN: ubiquitin-40S ribosomal protein S27a-like OS=Trichoplusia ni OX=7111 GN=LOC113500265 PE=3 SV=1
738,778,A0A7E5VQ10,122.67,13,13,7.5344E4,4,1,4,Carbamidomethylation,37044,Serine/threonine-protein phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113495718 PE=3 SV=1
756,1008,A0A7E5VA21,122.51,25,25,2.1971E6,4,4,4,Carbamidomethylation,24796,E3 ubiquitin-protein ligase OS=Trichoplusia ni OX=7111 GN=LOC113492044 PE=3 SV=1
760,1112,A0A7E5V881,122.30,26,26,1.4157E6,4,4,4,Carbamidomethylation,40842,neurofilament heavy polypeptide isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113491627 PE=3 SV=1
799,360,A0A7E5VLJ2,122.13,13,13,4.1469E5,4,4,4,,43421,cAMP-dependent protein kinase type II regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113494793 PE=3 SV=1
530,428,A0A7E5VSR8,122.04,18,18,1.7872E6,7,7,7,Carbamidomethylation,49200,Vesicle-fusing ATPase OS=Trichoplusia ni OX=7111 GN=LOC113496395 PE=3 SV=1
783,4536,A0A7E5VT09,122.03,16,16,8.4795E5,4,4,4,,38185,Queuosine salvage protein OS=Trichoplusia ni OX=7111 GN=LOC113496448 PE=3 SV=1
544,13262,A0A7E5W471,122.03,14,14,6.6771E5,6,6,6,,57235,src substrate cortactin isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499222 PE=4 SV=1
544,8892,A0A7E5W5B6,122.03,14,14,6.6771E5,6,6,6,,57104,src substrate cortactin isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499222 PE=4 SV=1
871,237,A0A7E5X2K8,121.87,7,7,1.0177E6,3,3,3,,64151,Sorting nexin OS=Trichoplusia ni OX=7111 GN=LOC113508528 PE=3 SV=1
824,2342,A0A7E5VFE9,121.81,14,14,6.1535E5,3,3,3,,39845,dnaJ homolog shv OS=Trichoplusia ni OX=7111 GN=LOC113493285 PE=4 SV=1
753,1129,A0A7E5VB51,121.44,18,18,1.8312E6,4,4,4,,32540,tetratricopeptide repeat protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113492272 PE=4 SV=1
753,1130,A0A7E5VAX7,121.44,18,18,1.8312E6,4,4,4,,32539,tetratricopeptide repeat protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113492250 PE=4 SV=1
834,26940,A0A7E5WUE3,120.92,19,19,3.7543E5,3,3,3,,28103,Tubulin-folding cofactor B OS=Trichoplusia ni OX=7111 GN=LOC113505820 PE=3 SV=1
491,1225,A0A7E5X5W2,120.90,20,20,8.3079E5,7,7,7,Carbamidomethylation,51273,RuvB-like helicase OS=Trichoplusia ni OX=7111 GN=LOC113508933 PE=3 SV=1
710,1165,A0A7E5WEC0,120.75,18,18,1.5352E6,5,5,5,,34433,uncharacterized protein LOC113501754 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501754 PE=3 SV=1
710,1166,A0A7E5WF38,120.75,17,17,1.5352E6,5,5,5,,36591,tumor protein D54 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501754 PE=3 SV=1
759,831,A0A7E5X250,120.66,21,21,8.189E6,4,4,4,Carbamidomethylation,33766,ice-structuring glycoprotein-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113507722 PE=4 SV=1
759,687,A0A7E5WZZ1,120.66,21,21,8.189E6,4,4,4,Carbamidomethylation,34273,ice-structuring glycoprotein-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507722 PE=4 SV=1
736,1280,A0A7E5VXH4,120.50,9,9,6.7827E5,4,4,4,,62958,drebrin-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497588 PE=3 SV=1
562,9238,A0A7E5X122,120.22,11,11,1.3257E6,6,6,6,Carbamidomethylation,81240,Methionine--tRNA ligase  cytoplasmic OS=Trichoplusia ni OX=7111 GN=LOC113507470 PE=3 SV=1
705,1266,A0A7E5VFI2,120.21,26,26,4.581E6,5,5,5,,30384,Proteasome subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113493286 PE=3 SV=1
643,1765,A0A7E5VV92,120.20,24,24,1.56E6,5,4,5,Carbamidomethylation,31145,glutathione S-transferase 1-1-like OS=Trichoplusia ni OX=7111 GN=LOC113497008 PE=4 SV=1
844,1206,A0A7E5WV88,119.70,28,28,1.8968E6,3,3,3,,15856,Superoxide dismutase [Cu-Zn] OS=Trichoplusia ni OX=7111 GN=LOC113505811 PE=3 SV=1
547,1098,A0A7E5VV98,119.66,28,28,1.3295E7,6,6,6,,25163,60S ribosomal protein L13 OS=Trichoplusia ni OX=7111 GN=LOC113497028 PE=3 SV=1
636,691,A0A7E5WRC6,118.76,13,13,1.255E6,5,5,5,,53995,Serine/threonine protein phosphatase 2A regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113504892 PE=3 SV=1
615,26870,A0A7E5VKU6,118.71,29,29,1.4141E6,6,6,6,,28504,Pyridoxal phosphate homeostasis protein OS=Trichoplusia ni OX=7111 GN=LOC113494698 PE=3 SV=1
495,26843,A0A7E5WG13,118.66,11,11,1.0564E6,7,7,7,,83982,phospholipase A-2-activating protein OS=Trichoplusia ni OX=7111 GN=LOC113502317 PE=3 SV=1
729,5199,A0A7E5WIZ7,118.66,8,8,4.3508E5,4,4,4,Carbamidomethylation,94960,DNA replication licensing factor MCM4 OS=Trichoplusia ni OX=7111 GN=LOC113503128 PE=3 SV=1
621,13382,A0A7E5VIQ1,118.57,23,23,2.8584E6,6,6,6,,36491,GCS light chain OS=Trichoplusia ni OX=7111 GN=LOC113494198 PE=3 SV=1
689,1189,A0A7E5X235,118.16,37,37,8.8561E6,5,5,5,Carbamidomethylation,17817,prefoldin subunit 5-like OS=Trichoplusia ni OX=7111 GN=LOC113507712 PE=3 SV=1
1015,27037,A0A7E5VRN5,117.97,9,9,4.94E5,2,2,2,,35643,Purine nucleoside phosphorylase OS=Trichoplusia ni OX=7111 GN=LOC113496055 PE=3 SV=1
1015,27039,A0A7E5VS26,117.97,8,8,4.94E5,2,2,2,,36394,Inosine phosphorylase OS=Trichoplusia ni OX=7111 GN=LOC113496055 PE=3 SV=1
693,26907,A0A7E5X2R7,117.96,28,28,1.4376E6,5,5,5,Carbamidomethylation,33564,5'-nucleotidase OS=Trichoplusia ni OX=7111 GN=LOC113508579 PE=3 SV=1
836,14179,A0A7E5VSM4,117.20,15,15,4.9106E5,3,3,3,,31308,transcriptional activator protein Pur-alpha isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,2081,A0A7E5VS73,117.20,14,14,4.9106E5,3,3,3,,33949,transcriptional activator protein Pur-beta isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,14181,A0A7E5VS08,117.20,14,14,4.9106E5,3,3,3,,34135,transcriptional activator protein Pur-beta isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,14182,A0A7E5VSB2,117.20,14,14,4.9106E5,3,3,3,,34509,transcriptional activator protein Pur-beta isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,2082,A0A7E5VSL9,117.20,14,14,4.9106E5,3,3,3,,34695,transcriptional activator protein Pur-beta isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,2083,A0A7E5VS30,117.20,14,14,4.9106E5,3,3,3,,35110,transcriptional activator protein Pur-beta isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,14183,A0A7E5VS67,117.20,14,14,4.9106E5,3,3,3,,35296,transcriptional activator protein Pur-beta isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
836,14180,A0A7E5VS33,117.20,15,15,4.9106E5,3,3,3,,33231,transcriptional activator protein Pur-beta isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113496196 PE=3 SV=1
746,1069,A0A7E5WVI9,117.19,33,33,5.2614E6,4,4,4,Carbamidomethylation,16101,60S ribosomal protein L32 OS=Trichoplusia ni OX=7111 GN=LOC113505587 PE=3 SV=1
608,26874,A0A7E5W1V2,116.99,19,19,1.5673E6,6,6,6,,46083,Tryptophanyl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113498613 PE=3 SV=1
879,1647,A0A7E5VIZ5,116.82,6,6,7.0558E5,3,3,3,,67620,far upstream element-binding protein 3 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113494229 PE=4 SV=1
879,1759,A0A7E5VJ19,116.82,6,6,7.0558E5,3,3,3,,67917,far upstream element-binding protein 3 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494229 PE=4 SV=1
879,1648,A0A7E5VIV5,116.82,6,6,7.0558E5,3,3,3,,69886,far upstream element-binding protein 3 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494229 PE=4 SV=1
879,1649,A0A7E5VJ04,116.82,6,6,7.0558E5,3,3,3,,74808,far upstream element-binding protein 3 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494229 PE=4 SV=1
614,2123,A0A7E5X401,116.79,23,23,9.7134E5,6,6,6,,40254,Uroporphyrinogen decarboxylase OS=Trichoplusia ni OX=7111 GN=LOC113508348 PE=3 SV=1
870,779,A0A7E5WYP2,116.75,33,33,4.0866E6,3,3,3,Carbamidomethylation,14392,CD63 antigen-like OS=Trichoplusia ni OX=7111 GN=LOC113506669 PE=4 SV=1
503,998,A0A7E5VFX1,116.59,64,64,2.3419E6,7,7,7,Carbamidomethylation,13334,elongin-B OS=Trichoplusia ni OX=7111 GN=LOC113493415 PE=4 SV=1
422,637,A0A7E5VL01,116.53,13,13,2.9685E6,8,8,8,,66471,uncharacterized protein LOC113494730 OS=Trichoplusia ni OX=7111 GN=LOC113494730 PE=4 SV=1
527,26849,A0A7E5WKQ0,116.32,24,24,2.1787E6,7,7,7,Carbamidomethylation,38246,SUMO-activating enzyme subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113503216 PE=3 SV=1
911,20192,A0A7E5WD85,116.30,22,22,8.5569E5,3,3,3,,20432,N-terminal amino-acid N(alpha)-acetyltransferase NatA OS=Trichoplusia ni OX=7111 GN=LOC113501257 PE=3 SV=1
919,7151,A0A7E5VBE5,116.23,40,40,8.0753E5,3,3,3,,10179,myotrophin-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492329 PE=4 SV=1
919,26979,A0A7E5VBE2,116.23,33,33,8.0753E5,3,3,3,,12660,LOW QUALITY PROTEIN: myotrophin-like OS=Trichoplusia ni OX=7111 GN=LOC113492329 PE=4 SV=1
659,26890,A0A7E5VJN4,116.17,20,20,1.1466E6,5,5,5,,40579,KH domain-containing  RNA-binding  signal transduction-associated protein 2-like OS=Trichoplusia ni OX=7111 GN=LOC113494380 PE=4 SV=1
411,1483,A0A7E5VR08,115.69,1,1,7.7275E6,6,6,8,,264988,Low-density lipoprotein receptor relative with 11 ligand-binding repeats OS=Trichoplusia ni OX=7111 GN=LOC113495973 PE=3 SV=1
411,1476,A0A7E5VR91,115.69,22,22,7.7275E6,6,6,8,,17088,40S ribosomal protein S19a isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113495973 PE=3 SV=1
821,1431,A0A7E5W7L7,115.18,59,59,4.1004E6,3,3,4,,9448,Ubiquitin-fold modifier 1 OS=Trichoplusia ni OX=7111 GN=LOC113500130 PE=3 SV=1
899,1462,A0A7E5VPV4,114.91,45,45,1.8909E6,3,2,3,Carbamidomethylation,10358,Dynein light chain OS=Trichoplusia ni OX=7111 GN=LOC113495657 PE=3 SV=1
899,1463,A0A7E5VPP9,114.91,33,33,1.8909E6,3,2,3,Carbamidomethylation,13639,Dynein light chain OS=Trichoplusia ni OX=7111 GN=LOC113495657 PE=3 SV=1
660,902,A0A7E5VVD6,114.35,8,8,1.2033E6,5,5,5,,108834,Aminopeptidase OS=Trichoplusia ni OX=7111 GN=LOC113497103 PE=3 SV=1
660,903,A0A7E5VVH8,114.35,8,8,1.2033E6,5,5,5,,109153,Aminopeptidase OS=Trichoplusia ni OX=7111 GN=LOC113497103 PE=3 SV=1
424,21540,A0A7E5WGD4,114.32,10,10,8.6386E5,8,8,8,Carbamidomethylation,116554,exosome RNA helicase MTR4 OS=Trichoplusia ni OX=7111 GN=LOC113502214 PE=4 SV=1
687,791,A0A7E5VUD1,114.23,31,31,1.2722E7,5,5,5,Carbamidomethylation,18748,60S ribosomal protein L14 OS=Trichoplusia ni OX=7111 GN=LOC113496656 PE=3 SV=1
731,327,A0A7E5WPY8,113.71,24,24,2.5589E6,4,4,4,Carbamidomethylation,23234,ras-related protein Rab-2A OS=Trichoplusia ni OX=7111 GN=LOC113504336 PE=4 SV=1
583,26875,A0A7G9U7K3,113.64,58,58,1.2716E7,6,6,6,,11318,10 kDa chaperonin OS=Trichoplusia ni OX=7111 GN=Hsp10 PE=2 SV=1
676,1393,A0A7E5WJV7,113.50,16,16,7.4452E6,5,5,5,,21518,60S ribosomal protein L17 OS=Trichoplusia ni OX=7111 GN=LOC113503318 PE=3 SV=1
757,159531,Q08539.1,113.49,9,9,2.8676E5,4,4,4,Carbamidomethylation,65577,RecName: Full=Protein Early 65 kDa
900,26959,A0A7E5VL99,113.48,10,10,4.5506E5,3,3,3,,43726,hydroxysteroid dehydrogenase-like protein 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494723 PE=4 SV=1
900,26960,A0A7E5VKX6,113.48,9,9,4.5506E5,3,3,3,,47026,hydroxysteroid dehydrogenase-like protein 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494723 PE=4 SV=1
707,13233,A0A7E5X325,113.44,14,14,1.0475E6,5,5,5,,55620,RNA-splicing ligase RtcB homolog OS=Trichoplusia ni OX=7111 GN=LOC113508025 PE=3 SV=1
368,4906,A0A7E5X2W4,112.96,9,9,1.2181E6,9,9,9,Carbamidomethylation,141647,la-related protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113508673 PE=4 SV=1
798,13301,A0A7E5VQS3,112.88,28,28,7.3819E5,4,4,4,,19882,Adenine phosphoribosyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113495849 PE=3 SV=1
493,8053,A0A7E5VYF7,112.50,9,9,1.2019E6,7,7,7,,119989,protein argonaute-2-like OS=Trichoplusia ni OX=7111 GN=LOC113497680 PE=4 SV=1
497,26841,A0A7E5WLW4,112.43,20,20,8.4622E5,7,7,7,Carbamidomethylation,39963,heterogeneous nuclear ribonucleoprotein K isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503775 PE=4 SV=1
497,26842,A0A7E5WLP0,112.43,20,20,8.4622E5,7,7,7,Carbamidomethylation,40457,heterogeneous nuclear ribonucleoprotein K isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503775 PE=4 SV=1
637,4448,A0A7E5VP84,111.81,9,9,3.7629E5,5,5,5,,95368,nuclear valosin-containing protein-like OS=Trichoplusia ni OX=7111 GN=LOC113495566 PE=4 SV=1
991,13319,A0A7E5W1I0,111.72,12,12,5.6445E5,2,2,2,,30414,COP9 signalosome complex subunit 7b OS=Trichoplusia ni OX=7111 GN=LOC113498594 PE=3 SV=1
688,26899,A0A7E5WJ87,111.61,27,27,8.9016E5,5,5,5,Carbamidomethylation,24990,27 kDa hemolymph protein-like OS=Trichoplusia ni OX=7111 GN=LOC113502735 PE=4 SV=1
581,732,A0A7E5WF36,111.59,9,9,9.1864E5,6,6,6,Carbamidomethylation,135911,neuroglian isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502124 PE=4 SV=1
581,733,A0A7E5WF33,111.59,9,9,9.1864E5,6,6,6,Carbamidomethylation,138619,neuroglian isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502124 PE=4 SV=1
875,688,A0A7E5WA03,111.31,23,23,7.7592E5,3,3,3,Carbamidomethylation,21823,GTP-binding protein SAR1b OS=Trichoplusia ni OX=7111 GN=LOC113500780 PE=3 SV=1
580,26872,A0A7E5VPE7,111.15,21,21,6.8048E6,6,6,6,,28187,Proteasome subunit alpha type OS=Trichoplusia ni OX=7111 GN=LOC113495599 PE=3 SV=1
833,26939,A0A7E5WY25,111.13,24,24,5.1132E5,3,3,3,Carbamidomethylation,26360,glutathione S-transferase 1-1-like OS=Trichoplusia ni OX=7111 GN=LOC113507103 PE=3 SV=1
631,2592,A0A7E5VWT0,111.08,18,18,1.4611E6,6,6,6,,36063,UBX domain-containing protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113497282 PE=4 SV=1
696,3050,A0A7E5WYQ1,111.08,8,8,8.8046E5,5,5,5,,95615,AP-1 complex subunit gamma OS=Trichoplusia ni OX=7111 GN=LOC113506679 PE=3 SV=1
696,3051,A0A7E5WWU0,111.08,8,8,8.8046E5,5,5,5,,96301,AP-1 complex subunit gamma OS=Trichoplusia ni OX=7111 GN=LOC113506679 PE=3 SV=1
772,985,A0A7E5VUE7,110.96,28,28,7.8415E6,4,4,4,,16630,14 kDa phosphohistidine phosphatase-like OS=Trichoplusia ni OX=7111 GN=LOC113496671 PE=3 SV=1
716,26937,A0A7E5W5D2,110.78,40,40,3.4525E6,4,4,5,Carbamidomethylation,16065,Peptidylprolyl isomerase OS=Trichoplusia ni OX=7111 GN=LOC113499530 PE=4 SV=1
1007,27029,A0A7E5X4R0,110.76,44,44,7.124E5,2,2,2,,7757,copper transport protein ATOX1 OS=Trichoplusia ni OX=7111 GN=LOC113508540 PE=4 SV=1
962,2736,A0A7E5VBQ9,110.64,12,12,2.1467E6,2,2,2,Carbamidomethylation,24159,uridine diphosphate glucose pyrophosphatase-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492468 PE=4 SV=1
962,2737,A0A7E5VBQ4,110.64,10,10,2.1467E6,2,2,2,Carbamidomethylation,29747,uridine diphosphate glucose pyrophosphatase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492468 PE=4 SV=1
885,26953,A0A7E5WI98,110.53,40,40,6.0741E5,3,3,3,,10765,U6 snRNA-associated Sm-like protein LSm2 OS=Trichoplusia ni OX=7111 GN=LOC113502616 PE=3 SV=1
672,398,A0A7E5WDR5,110.21,5,5,8.4296E5,5,5,5,Carbamidomethylation,125386,Dystroglycan OS=Trichoplusia ni OX=7111 GN=LOC113501391 PE=4 SV=1
672,368,A0A7E5WPC5,110.21,6,6,8.4296E5,5,5,5,Carbamidomethylation,123693,Dystroglycan OS=Trichoplusia ni OX=7111 GN=LOC113504222 PE=4 SV=1
800,14857,A0A7E5W4N0,110.01,24,24,2.1916E6,4,4,4,,29748,cell division cycle and apoptosis regulator protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113499337 PE=4 SV=1
774,511,A0A7E5WEX3,109.90,31,31,6.645E5,4,4,4,Carbamidomethylation,20110,ADP-ribosylation factor 6 OS=Trichoplusia ni OX=7111 GN=LOC113502068 PE=3 SV=1
751,1656,A0A7E5VZM9,109.88,17,17,8.2068E5,4,4,4,,41769,Actin-related protein 2/3 complex subunit OS=Trichoplusia ni OX=7111 GN=LOC113498046 PE=3 SV=1
751,1657,A0A7E5WZG5,109.88,17,17,8.2068E5,4,4,4,,41692,Actin-related protein 2/3 complex subunit OS=Trichoplusia ni OX=7111 GN=LOC113506942 PE=3 SV=1
668,14062,A0A7E5WQF3,109.78,32,32,7.498E5,5,5,5,,29532,Isopentenyl-diphosphate Delta-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113504750 PE=3 SV=1
668,14063,A0A7E5WYP9,109.78,32,32,7.498E5,5,5,5,,29601,Isopentenyl-diphosphate Delta-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113506750 PE=3 SV=1
668,14064,A0A7E5WYX5,109.78,31,31,7.498E5,5,5,5,,30559,Isopentenyl-diphosphate Delta-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113506750 PE=3 SV=1
668,14065,A0A7E5WQQ6,109.78,30,30,7.498E5,5,5,5,,30931,Isopentenyl-diphosphate Delta-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113504750 PE=3 SV=1
673,26922,A0A7E5WI69,109.77,20,20,1.0226E6,5,5,5,,30733,eukaryotic translation initiation factor 4H isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502863 PE=4 SV=1
673,26930,A0A7E5WJ90,109.77,19,19,1.0226E6,5,5,5,,33275,eukaryotic translation initiation factor 4H isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502863 PE=4 SV=1
784,1132,A0A7E5WK78,109.77,21,21,1.8749E6,4,4,4,Carbamidomethylation,26112,uncharacterized protein LOC113503382 OS=Trichoplusia ni OX=7111 GN=LOC113503382 PE=4 SV=1
579,13268,A0A7E5VM91,109.69,17,17,1.1131E6,6,6,6,,49695,RuvB-like helicase OS=Trichoplusia ni OX=7111 GN=LOC113495045 PE=3 SV=1
847,1097,A0A7E5VGZ7,109.29,31,31,5.2734E6,3,3,3,,13273,Tubulin-specific chaperone A OS=Trichoplusia ni OX=7111 GN=LOC113493776 PE=3 SV=1
810,13304,A0A7E5WDD3,108.90,12,12,1.3772E6,4,4,4,,34505,Electron transfer flavoprotein subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113501681 PE=3 SV=1
758,26926,A0A7E5WDX2,108.62,20,20,1.3172E6,4,4,4,,31144,Proteasome inhibitor PI31 subunit OS=Trichoplusia ni OX=7111 GN=LOC113501817 PE=3 SV=1
788,946,A0A7E5VFK3,108.48,15,15,1.0278E6,4,4,4,,45611,angio-associated migratory cell protein OS=Trichoplusia ni OX=7111 GN=LOC113493329 PE=4 SV=1
333,906,A0A7E5WFJ6,108.28,41,41,2.7425E7,10,10,10,,22606,40S ribosomal protein S9 OS=Trichoplusia ni OX=7111 GN=LOC113502023 PE=3 SV=1
440,26831,A0A7E5WRD6,108.16,31,31,2.443E6,8,8,8,,27253,Electron transfer flavoprotein subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113505026 PE=3 SV=1
702,1127,A0A7E5VV44,108.01,21,21,1.574E6,5,5,5,,32560,C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496986 PE=4 SV=1
