Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 13,Area Sample 13,#Peptides,#Unique,#Spec Sample 13,PTM,Avg. Mass,Description
428,860,A0A7E5VV85,88.33,25,25,1.019E6,5,5,5,,25562,Ubiquitin carboxyl-terminal hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113497019 PE=3 SV=1
535,399,A0A7E5W3V8,88.11,6,6,3.6706E4,3,3,3,,127980,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
535,375,A0A7E5W4M9,88.11,6,6,3.6706E4,3,3,3,,129821,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
535,400,A0A7E5W3J3,88.11,6,6,3.6706E4,3,3,3,,131293,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
535,408,A0A7E5W3I9,88.11,6,6,3.6706E4,3,3,3,,131452,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
535,376,A0A7E5W3V5,88.11,6,6,3.6706E4,3,3,3,,132160,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
395,844,A0A2H4WW82,88.10,26,26,1.6261E6,5,5,5,,17755,40S ribosomal protein S18 OS=Trichoplusia ni OX=7111 GN=LOC113493481 PE=2 SV=1
493,497,A0A7E5W6C9,87.95,33,33,5.5369E5,4,4,4,Carbamidomethylation,15715,Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113499695 PE=3 SV=1
519,1341,A0A7E5W6K9,87.86,23,23,8.36E5,4,4,4,Carbamidomethylation,20930,zinc transporter ZIP11-like OS=Trichoplusia ni OX=7111 GN=LOC113499896 PE=4 SV=1
519,1342,A0A7E5WBY2,87.86,12,12,8.36E5,4,4,4,Carbamidomethylation,37654,zinc transporter ZIP11-like OS=Trichoplusia ni OX=7111 GN=LOC113501271 PE=4 SV=1
400,167,A0A7E5WD26,87.78,4,4,1.4943E5,5,5,5,Carbamidomethylation,181179,collagen alpha-1(IV) chain OS=Trichoplusia ni OX=7111 GN=LOC113501211 PE=4 SV=1
431,752,A0A7E5W4N4,87.59,27,27,9.9089E5,5,5,5,,26226,protein dj-1beta-like OS=Trichoplusia ni OX=7111 GN=LOC113499066 PE=4 SV=1
412,13234,A0A7E5X2F1,87.47,15,15,2.7845E5,5,5,5,,46020,probable medium-chain specific acyl-CoA dehydrogenase  mitochondrial isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113507884 PE=3 SV=1
412,13235,A0A7E5X0D9,87.47,15,15,2.7845E5,5,5,5,,45951,probable medium-chain specific acyl-CoA dehydrogenase  mitochondrial isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113507884 PE=3 SV=1
412,13236,A0A7E5X2L3,87.47,15,15,2.7845E5,5,5,5,,46063,probable medium-chain specific acyl-CoA dehydrogenase  mitochondrial isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113507884 PE=3 SV=1
412,13237,A0A7E5X1R8,87.47,15,15,2.7845E5,5,5,5,,45947,probable medium-chain specific acyl-CoA dehydrogenase  mitochondrial isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507884 PE=3 SV=1
491,1233,A0A7E5VDC2,87.36,28,28,2.8902E5,4,4,4,Carbamidomethylation,34595,26S proteasome regulatory subunit RPN11 OS=Trichoplusia ni OX=7111 GN=LOC113492787 PE=4 SV=1
569,642,A0A7E5W7W5,86.92,5,5,2.0994E5,3,3,3,,75099,zinc transporter foi-like OS=Trichoplusia ni OX=7111 GN=LOC113500116 PE=4 SV=1
399,561,A0A7E5VRQ4,86.78,20,20,2.4352E5,5,5,5,Carbamidomethylation,35309,uncharacterized protein LOC113496072 OS=Trichoplusia ni OX=7111 GN=LOC113496072 PE=4 SV=1
494,918,A0A7E5WBQ7,86.71,11,11,2.2101E5,4,4,4,,56841,Glucose-6-phosphate 1-dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113501060 PE=3 SV=1
312,6841,A0A7E5VSQ4,86.60,17,17,2.7015E5,7,6,7,Carbamidomethylation,46477,saccharopine dehydrogenase-like oxidoreductase OS=Trichoplusia ni OX=7111 GN=LOC113496382 PE=4 SV=1
482,13248,A0A7E5VJH0,86.55,9,9,1.8389E5,4,4,4,,59057,esterase FE4-like OS=Trichoplusia ni OX=7111 GN=LOC113494328 PE=4 SV=1
315,739,A0A7E5WKC6,86.49,1,1,3.6195E5,6,6,6,,528712,dynein heavy chain  cytoplasmic isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503403 PE=3 SV=1
315,664,A0A7E5WLB6,86.49,1,1,3.6195E5,6,6,6,,528770,dynein heavy chain  cytoplasmic isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503403 PE=3 SV=1
596,1406,A0A7E5WQR2,86.39,22,22,1.5331E6,3,3,3,,13449,40S ribosomal protein S25 OS=Trichoplusia ni OX=7111 GN=LOC113504753 PE=3 SV=1
379,305,A0A7E5VKI3,86.35,9,9,9.4935E5,5,5,5,,82687,Diadenosine tetraphosphate synthetase OS=Trichoplusia ni OX=7111 GN=LOC113494610 PE=3 SV=1
401,172289,P41430.1,85.56,17,17,8.231E5,5,5,5,Carbamidomethylation,36554,RecName: Full=Uncharacterized 36.6 kDa protein in EGT-IAP1 intergenic region; AltName: Full=ORF12/11
520,1738,A0A7E5VUS6,84.89,7,7,2.9001E5,3,2,3,,48934,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113496762 PE=3 SV=1
520,1740,A0A7E5VTB7,84.89,6,6,2.9001E5,3,2,3,,60933,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113496465 PE=3 SV=1
386,378,A0A7E5VST2,84.72,8,8,3.6969E5,5,5,5,Carbamidomethylation,83073,Prolyl endopeptidase OS=Trichoplusia ni OX=7111 GN=LOC113496371 PE=3 SV=1
386,379,A0A7E5VSN9,84.72,8,8,3.6969E5,5,5,5,Carbamidomethylation,86271,Prolyl endopeptidase OS=Trichoplusia ni OX=7111 GN=LOC113496371 PE=3 SV=1
602,656,A0A7E5WAK8,84.72,7,7,1.5752E5,2,2,2,Carbamidomethylation,37090,sodium/potassium-transporting ATPase subunit beta-2-like OS=Trichoplusia ni OX=7111 GN=LOC113500980 PE=3 SV=1
416,3146,A0A7E5WRU4,84.50,10,10,4.8637E5,5,5,5,,56138,Coatomer subunit delta OS=Trichoplusia ni OX=7111 GN=LOC113505136 PE=3 SV=1
576,159515,P24705.1,84.45,28,28,8.4982E5,3,3,3,,16182,RecName: Full=Putative superoxide dismutase [Cu-Zn]
478,842,A0A7E5VPM0,84.22,26,26,4.0644E5,4,4,4,Carbamidomethylation,24891,1-Cys peroxiredoxin OS=Trichoplusia ni OX=7111 GN=LOC113495619 PE=3 SV=1
444,172290,P41458.1,84.09,12,12,4.5737E5,4,4,4,Carbamidomethylation,42094,RecName: Full=Protein AC54
556,1296,A0A7E5VJZ8,84.03,11,11,3.4017E5,3,3,3,,29527,coactosin-like protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494460 PE=4 SV=1
556,6806,A0A7E5VJY1,84.03,17,17,3.4017E5,3,3,3,,18544,coactosin-like protein isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494460 PE=4 SV=1
556,1297,A0A7E5VJU5,84.03,10,10,3.4017E5,3,3,3,,31138,uncharacterized protein LOC113494460 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494460 PE=4 SV=1
398,172288,P24731.1,84.01,14,14,3.2765E5,5,5,5,Carbamidomethylation,48291,RecName: Full=Alkaline nuclease; Short=AN
622,13264,A0A7E5WZB6,84.01,10,10,1.1344E5,2,2,2,,34042,thioredoxin-related transmembrane protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113507588 PE=4 SV=1
622,13266,A0A7E5WZE7,84.01,17,17,1.1344E5,2,2,2,,20543,thioredoxin-related transmembrane protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113507604 PE=4 SV=1
501,639,A0A7E5VLS8,83.98,17,17,8.4046E5,4,4,4,Carbamidomethylation,31771,pleckstrin homology domain-containing family F member 2 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
501,640,A0A7E5VLP9,83.98,17,17,8.4046E5,4,4,4,Carbamidomethylation,32050,pleckstrin homology domain-containing family F member 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
501,641,A0A7E5VLN8,83.98,17,17,8.4046E5,4,4,4,Carbamidomethylation,32351,pleckstrin homology domain-containing family F member 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
577,13255,A0A7E5W7S4,83.90,14,14,1.8038E5,3,3,3,,27989,Vacuolar-sorting protein SNF8 OS=Trichoplusia ni OX=7111 GN=LOC113499893 PE=3 SV=1
561,1690,A0A7E5WCQ0,83.66,27,27,6.0989E5,3,3,3,Carbamidomethylation,20306,ESCRT-II complex subunit VPS25 OS=Trichoplusia ni OX=7111 GN=LOC113501516 PE=3 SV=1
668,1123,A0A7E5VKI7,83.48,22,22,5.5338E5,2,2,2,Carbamidomethylation,16023,40S ribosomal protein S23 OS=Trichoplusia ni OX=7111 GN=LOC113494599 PE=3 SV=1
442,510,A0A7E5WCD4,83.05,15,15,8.0915E5,4,4,4,,32710,Protein-serine/threonine phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113501043 PE=4 SV=1
680,1041,A0A7E5X1V0,82.86,21,21,3.3148E6,2,2,2,,13192,synaptobrevin-1-like OS=Trichoplusia ni OX=7111 GN=LOC113508365 PE=4 SV=1
484,581,A0A7E5WJT9,82.84,9,9,5.3881E5,4,4,4,,55502,Bleomycin hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113502864 PE=3 SV=1
484,582,A0A7E5WI75,82.84,9,9,5.3881E5,4,4,4,,55515,Bleomycin hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113502864 PE=3 SV=1
346,936,A0A7E5VJ08,82.73,21,21,5.3048E5,6,6,6,Carbamidomethylation,37005,Eukaryotic translation initiation factor 2 subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113494236 PE=3 SV=1
583,41,A0A7E5W6Z5,82.64,4,4,2.0642E5,3,3,3,,181073,laminin subunit gamma-1 OS=Trichoplusia ni OX=7111 GN=LOC113499965 PE=4 SV=1
468,390,A0A7E5X3X2,82.62,12,12,2.3434E5,4,4,4,,37208,Transaldolase OS=Trichoplusia ni OX=7111 GN=LOC113508324 PE=3 SV=1
430,1142,A0A7E5WIL3,82.45,21,21,5.8701E5,5,5,5,Carbamidomethylation,36079,cell cycle control protein 50A-like OS=Trichoplusia ni OX=7111 GN=LOC113502969 PE=3 SV=1
419,6901,A0A7E5W4W1,82.33,19,19,1.4031E6,5,5,5,,22761,charged multivesicular body protein 2b isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499115 PE=3 SV=1
419,6849,A0A7E5W3T8,82.33,18,18,1.4031E6,5,5,5,,23676,charged multivesicular body protein 2b isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499115 PE=3 SV=1
471,691,A0A7E5WRC6,82.28,9,9,4.6989E5,4,4,4,,53995,Serine/threonine protein phosphatase 2A regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113504892 PE=3 SV=1
433,720,A0A7E5WW12,81.49,26,26,5.0217E5,5,5,5,,24292,glutaredoxin-3 OS=Trichoplusia ni OX=7111 GN=LOC113505840 PE=4 SV=1
578,1011,A0A7E5WNQ1,81.03,26,26,1.5346E6,3,3,3,Carbamidomethylation,14835,60S ribosomal protein L23 OS=Trichoplusia ni OX=7111 GN=LOC113504069 PE=3 SV=1
320,252,A0A7E5VUC1,80.97,4,4,3.6293E5,6,6,6,,197988,protein lap4 isoform X12 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,253,A0A7E5VUX8,80.97,4,4,3.6293E5,6,6,6,,205690,protein lap4 isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,254,A0A7E5VUB4,80.97,4,4,3.6293E5,6,6,6,,216139,protein lap4 isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,256,A0A7E5VUD5,80.97,3,3,3.6293E5,6,6,6,,233665,protein lap4 isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,255,A0A7E5VUB6,80.97,3,3,3.6293E5,6,6,6,,239852,protein lap4 isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,259,A0A7E5VUK3,80.97,3,3,3.6293E5,6,6,6,,240685,protein lap4 isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,257,A0A7E5VUA7,80.97,3,3,3.6293E5,6,6,6,,241984,protein lap4 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,258,A0A7E5VUD2,80.97,3,3,3.6293E5,6,6,6,,242992,protein lap4 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,262,A0A7E5VUB3,80.97,3,3,3.6293E5,6,6,6,,245368,protein lap4 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,260,A0A7E5VUJ7,80.97,3,3,3.6293E5,6,6,6,,248563,protein lap4 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
320,261,A0A7E5VUW9,80.97,3,3,3.6293E5,6,6,6,,249003,protein lap4 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496801 PE=4 SV=1
377,172287,P24307.2,80.86,5,5,1.7615E5,5,5,5,,143214,RecName: Full=DNA replication helicase; AltName: Full=P143
591,1357,A0A7E5X4C0,80.62,18,18,8.6009E5,3,3,3,,18026,60S ribosomal protein L21 OS=Trichoplusia ni OX=7111 GN=LOC113508567 PE=3 SV=1
345,13233,A0A7E5X325,80.10,15,15,4.7817E5,6,6,6,,55620,RNA-splicing ligase RtcB homolog OS=Trichoplusia ni OX=7111 GN=LOC113508025 PE=3 SV=1
475,601,A0A7E5WFI0,80.00,7,7,1.775E5,4,4,4,Carbamidomethylation,74702,protein real-time isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113501823 PE=4 SV=1
475,602,A0A7E5WE07,80.00,7,7,1.775E5,4,4,4,Carbamidomethylation,75230,protein real-time isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501823 PE=4 SV=1
475,603,A0A7E5WE08,80.00,7,7,1.775E5,4,4,4,Carbamidomethylation,75617,protein real-time isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501823 PE=4 SV=1
568,555,A0A7E5WHD9,79.98,16,16,2.2041E5,3,3,3,,42376,spermine synthase OS=Trichoplusia ni OX=7111 GN=LOC113502268 PE=3 SV=1
415,1081,A0A7E5WDJ9,79.29,11,11,3.8465E5,5,5,5,,58075,6-phosphofructo-2-kinase/fructose-2  6-bisphosphatase isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501737 PE=3 SV=1
415,1080,A0A7E5WDK6,79.29,12,12,3.8465E5,5,5,5,,55374,6-phosphofructo-2-kinase/fructose-2  6-bisphosphatase isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113501737 PE=3 SV=1
415,1082,A0A7E5WDF3,79.29,11,11,3.8465E5,5,5,5,,59034,6-phosphofructo-2-kinase/fructose-2  6-bisphosphatase isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501737 PE=3 SV=1
542,516,A0A7E5WD98,78.51,7,7,2.1994E5,3,3,3,,56995,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
542,517,A0A7E5WD97,78.51,7,7,2.1994E5,3,3,3,,57427,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
542,518,A0A7E5WDX8,78.51,7,7,2.1994E5,3,3,3,,57712,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
542,519,A0A7E5WD39,78.51,7,7,2.1994E5,3,3,3,,58381,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
528,721,A0A7E5VJP7,78.50,6,6,2.1544E5,3,3,3,,91813,Vacuolar protein sorting-associated protein 35 OS=Trichoplusia ni OX=7111 GN=LOC113494390 PE=3 SV=1
528,722,A0A7E5VJJ9,78.50,6,6,2.1544E5,3,3,3,,93788,Vacuolar protein sorting-associated protein 35 OS=Trichoplusia ni OX=7111 GN=LOC113494390 PE=3 SV=1
509,776,A0A7E5W5J4,78.49,29,29,5.84E5,4,4,4,Carbamidomethylation,17622,40S ribosomal protein S11 OS=Trichoplusia ni OX=7111 GN=LOC113499276 PE=3 SV=1
573,565,A0A7E5WQ73,78.22,4,4,1.5094E5,3,3,3,Carbamidomethylation,91483,Integrin beta OS=Trichoplusia ni OX=7111 GN=LOC113504609 PE=3 SV=1
451,13250,A0A7E5VKJ7,78.09,21,21,1.4434E6,4,4,4,Carbamidomethylation,26126,Casein kinase II subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113494598 PE=3 SV=1
558,1408,A0A7E5WME8,77.56,20,20,4.4951E6,3,3,3,Carbamidomethylation,14056,60S ribosomal protein L34 OS=Trichoplusia ni OX=7111 GN=LOC113503678 PE=3 SV=1
527,1056,A0A7E5VVL7,77.41,10,10,4.1816E5,3,3,3,,50402,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113497171 PE=3 SV=1
511,668,A0A7E5WJC3,77.35,23,23,7.0921E5,4,4,4,,28685,Phosphoglycerate mutase OS=Trichoplusia ni OX=7111 GN=LOC113503204 PE=3 SV=1
514,841,A0A7E5VTC4,76.86,38,38,5.2387E5,4,4,4,Carbamidomethylation,18752,uncharacterized protein CG16817-like OS=Trichoplusia ni OX=7111 GN=LOC113496536 PE=3 SV=1
545,159516,P41676.1,76.70,15,15,8.0306E5,3,3,3,,24944,RecName: Full=Probable serine/threonine-protein kinase 2
539,1058,A0A7E5W3L0,76.57,8,8,2.8264E5,3,3,3,Carbamidomethylation,47326,26S proteasome non-ATPase regulatory subunit 11 OS=Trichoplusia ni OX=7111 GN=LOC113499054 PE=3 SV=1
546,1201,A0A7E5VA08,76.43,14,14,3.1548E5,3,3,3,Carbamidomethylation,39399,phosphoribosyl pyrophosphate synthase-associated protein 2 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492035 PE=3 SV=1
546,1202,A0A7E5VA00,76.43,14,14,3.1548E5,3,3,3,Carbamidomethylation,40798,phosphoribosyl pyrophosphate synthase-associated protein 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492035 PE=3 SV=1
546,1203,A0A7E5VA07,76.43,13,13,3.1548E5,3,3,3,Carbamidomethylation,41586,phosphoribosyl pyrophosphate synthase-associated protein 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492035 PE=3 SV=1
366,1372,A0A7E5W879,76.27,18,18,3.6992E6,5,5,6,,25702,charged multivesicular body protein 2a OS=Trichoplusia ni OX=7111 GN=LOC113500328 PE=3 SV=1
417,872,A0A7E5V8F7,75.86,21,21,5.5139E5,5,5,5,,31464,Glyoxalase domain-containing protein 4 OS=Trichoplusia ni OX=7111 GN=LOC113491685 PE=3 SV=1
541,13254,A0A7E5VFK0,75.29,15,15,4.6199E5,3,3,3,,19573,small nuclear ribonucleoprotein-associated protein B OS=Trichoplusia ni OX=7111 GN=LOC113493298 PE=3 SV=1
639,1280,A0A7E5VXH4,75.10,5,5,2.2016E5,2,2,2,,62958,drebrin-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497588 PE=3 SV=1
497,944,A0A7E5WF79,74.96,5,5,1.5373E5,4,4,4,Carbamidomethylation,116690,formin-like protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501774 PE=3 SV=1
497,945,A0A7E5WDR9,74.96,5,5,1.5373E5,4,4,4,Carbamidomethylation,121827,formin-like protein isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501774 PE=3 SV=1
456,931,A0A7E5WAY7,74.64,10,10,2.3148E5,4,4,4,,55449,Protein disulfide-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113501048 PE=3 SV=1
582,13256,A0A7E5VE68,74.32,17,17,2.2126E5,3,3,3,,17354,60S ribosomal protein L35a OS=Trichoplusia ni OX=7111 GN=LOC113493012 PE=3 SV=1
452,483,A0A7E5X2K3,74.23,12,12,3.2613E5,4,4,4,Carbamidomethylation,58976,Rab proteins geranylgeranyltransferase component A OS=Trichoplusia ni OX=7111 GN=LOC113508531 PE=3 SV=1
486,404,A0A7E5W1H4,73.43,4,4,1.4301E5,4,4,4,,160723,probable multidrug resistance-associated protein lethal(2)03659 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498587 PE=4 SV=1
486,405,A0A7E5W1F5,73.43,4,4,1.4301E5,4,4,4,,160822,probable multidrug resistance-associated protein lethal(2)03659 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498587 PE=4 SV=1
492,824,A0A7E5W9H0,72.88,11,11,4.8657E5,4,4,4,,56184,protein kinase C and casein kinase substrate in neurons protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500306 PE=4 SV=1
612,790,A0A7E5VSQ1,72.88,15,15,2.0381E5,2,2,2,Carbamidomethylation,26390,GILT-like protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113496379 PE=3 SV=1
466,393,A0A7E5W4F9,72.80,7,7,3.8802E5,4,4,4,Carbamidomethylation,67036,Protein kinase C OS=Trichoplusia ni OX=7111 GN=LOC113499200 PE=3 SV=1
589,878,A0A7E5VSE5,72.65,5,5,1.8885E5,3,3,3,Carbamidomethylation,85724,ATP-dependent 6-phosphofructokinase OS=Trichoplusia ni OX=7111 GN=LOC113496310 PE=3 SV=1
589,868,A0A7E5VSY2,72.65,5,5,1.8885E5,3,3,3,Carbamidomethylation,85763,ATP-dependent 6-phosphofructokinase OS=Trichoplusia ni OX=7111 GN=LOC113496310 PE=3 SV=1
529,368,A0A7E5WPC5,72.21,4,4,2.0071E5,3,3,3,,123693,Dystroglycan OS=Trichoplusia ni OX=7111 GN=LOC113504222 PE=4 SV=1
529,398,A0A7E5WDR5,72.21,4,4,2.0071E5,3,3,3,,125386,Dystroglycan OS=Trichoplusia ni OX=7111 GN=LOC113501391 PE=4 SV=1
434,906,A0A7E5WFJ6,71.51,22,22,1.2807E6,5,5,5,,22606,40S ribosomal protein S9 OS=Trichoplusia ni OX=7111 GN=LOC113502023 PE=3 SV=1
499,487,A0A7E5VY89,71.45,5,5,1.5135E5,4,4,4,,108837,Non-lysosomal glucosylceramidase OS=Trichoplusia ni OX=7111 GN=LOC113497787 PE=3 SV=1
559,13257,A0A7E5VIY5,71.38,6,6,2.8821E5,3,3,3,,67184,protein DEK-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494226 PE=4 SV=1
559,13258,A0A7E5VJ10,71.38,6,6,2.8821E5,3,3,3,,69903,protein DEK-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494226 PE=4 SV=1
559,13259,A0A7E5VIU7,71.38,6,6,2.8821E5,3,3,3,,70236,protein DEK-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494226 PE=4 SV=1
590,783,A0A7E5WJM2,71.33,10,10,2.8036E5,3,3,3,,41106,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
590,784,A0A7E5WJC8,71.33,10,10,2.8036E5,3,3,3,,43308,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
590,785,A0A7E5WL73,71.33,10,10,2.8036E5,3,3,3,,44180,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
590,786,A0A7E5WL63,71.33,10,10,2.8036E5,3,3,3,,44807,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
590,787,A0A7E5WKJ7,71.33,9,9,2.8036E5,3,3,3,,46008,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
590,788,A0A7E5WJD0,71.33,9,9,2.8036E5,3,3,3,,47233,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
590,789,A0A7E5WKH5,71.33,9,9,2.8036E5,3,3,3,,49061,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
455,912,A0A7E5VW47,70.85,5,5,1.4586E5,4,4,4,Carbamidomethylation,110353,Tyrosine-protein kinase receptor OS=Trichoplusia ni OX=7111 GN=LOC113497147 PE=3 SV=1
382,373,A0A7E5WAX2,70.79,5,5,2.7062E5,5,5,5,,112481,uncharacterized protein C05D11.1-like OS=Trichoplusia ni OX=7111 GN=LOC113501061 PE=4 SV=1
684,1162,A0A7E5X058,70.67,9,9,1.98E5,2,2,2,Carbamidomethylation,21488,uncharacterized protein CG1161-like OS=Trichoplusia ni OX=7111 GN=LOC113507411 PE=3 SV=1
684,1163,A0A7E5WYX4,70.67,9,9,1.98E5,2,2,2,Carbamidomethylation,21439,uncharacterized protein CG1161-like OS=Trichoplusia ni OX=7111 GN=LOC113507413 PE=3 SV=1
525,1246,A0A7E5VZD5,70.61,3,3,1.422E5,3,3,3,,189606,brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
525,1247,A0A7E5WZC7,70.61,3,3,1.422E5,3,3,3,,193037,LOW QUALITY PROTEIN: brefeldin A-inhibited guanine nucleotide-exchange protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113506940 PE=4 SV=1
525,1248,A0A7E5VZH9,70.61,3,3,1.422E5,3,3,3,,193047,brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
388,414,A0A7E5WTB4,70.51,7,7,5.3065E5,5,5,5,,104616,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
388,415,A0A7E5WRX5,70.51,7,7,5.3065E5,5,5,5,,107342,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
364,638,A0A7E5X1L6,70.19,17,17,5.8605E5,6,6,6,,51898,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113508311 PE=4 SV=1
687,1964,A0A7E5VUL6,70.11,7,7,3.4596E5,2,2,2,,30023,Pyrroline-5-carboxylate reductase OS=Trichoplusia ni OX=7111 GN=LOC113496805 PE=3 SV=1
567,1015,A0A7E5VFM3,69.72,12,12,4.4309E5,3,3,3,,32355,RNA-binding protein squid isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113493348 PE=4 SV=1
